1024	0	0	0	1.036938
2048	0	0	0	1.032598
4096	0	0	0	1.031986
8192	0	0	0	1.032024
16384	0	0	0	1.033463
32768	0	0	0	1.032415
65536	0	0	0	1.032782
131072	0	0	0	1.031293
262144	0	0	0	1.031028
524288	0	0	0	1.033193
1048576	0	0	0	1.031746
2097152	0	0	0	1.034403
4194304	0	0	0	1.03432
8388608	0	0	0	2.164903
16777216	0	0	0	3.300693
33554432	0	0	0	5.639145
67108864	0	0	0	11.328242
134217728	0	0	0	22.854956
268435456	0	0	0	45.81405
536870912	0	0	0	91.201805
1073741824	0	0	0	187.154651
